game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,blue_kills10,red_kills10,blue_golddiff10,red_golddiff10,blue_fb,red_fb,blue_ckpm,red_ckpm
13129-13129_game_5,LPL,2026,Weibo Gaming,Top Esports,"Yorick,Dr. Mundo,Galio,Jinx,Thresh","Kennen,Skarner,Smolder,Aphelios,Renata Glasc","Zika,Jiejie,Xiaohu,Elk,Erha","369,naiyou,Creme,JiaQi,fengyue",blue,7.8304,23.1649,0,5,2,,,,,0.7133,0.3424
13130-13130_game_1,LPL,2026,Invictus Gaming,Anyone's Legend,"Gwen,Xin Zhao,Ryze,Jhin,Bard","Sion,Naafiri,Azir,Varus,Neeko","Soboro,Wei,Rookie,Photic,Jwei","Flandre,Tarzan,Shanks,Hope,Kael",red,17.6638,13.8294,0,1,1,,,,,0.2988,0.8218
13130-13130_game_2,LPL,2026,Anyone's Legend,Invictus Gaming,"Jayce,Vi,Taliyah,Corki,Nautilus","Ambessa,Jarvan IV,Galio,Miss Fortune,Rell","Flandre,Tarzan,Shanks,Hope,Kael","Soboro,Wei,Rookie,Photic,Jwei",blue,6.4997,20.8295,0,5,1,,,,,0.7697,0.2245
13130-13130_game_3,LPL,2026,Invictus Gaming,Anyone's Legend,"K'Sante,Nocturne,Twisted Fate,Yunara,Lulu","Renekton,Qiyana,Aurora,Aphelios,Thresh","Soboro,Wei,Rookie,Photic,Jwei","Flandre,Tarzan,Shanks,Hope,Kael",red,30.0,15.9883,0,1,2,,,,,0.0986,0.3286
13130-13130_game_4,LPL,2026,Anyone's Legend,Invictus Gaming,"Yorick,Wukong,Annie,Kai'Sa,Alistar","Gnar,Maokai,Yone,Xayah,Rakan","Flandre,Tarzan,Shanks,Hope,Kael","Soboro,Wei,Rookie,Photic,Jwei",red,30.0,13.8333,0,0,2,,,,,0.0845,0.7601
13131-13131_game_1,LPL,2026,JD Gaming,Bilibili Gaming,"Renekton,Jarvan IV,Taliyah,Ezreal,Karma","Kennen,Xin Zhao,Ryze,Yunara,Neeko","Xiaoxu,JunJia,HongQ,GALA,Vampire","Bin,Xun,Knight,Viper,ON",blue,19.8178,25.4975,0,0,1,,,,,0.3315,0.2805
13131-13131_game_2,LPL,2026,JD Gaming,Bilibili Gaming,"Ambessa,Nocturne,Galio,Kai'Sa,Nautilus","Rumble,Wukong,Aurora,Corki,Alistar","Xiaoxu,JunJia,HongQ,GALA,Vampire","Bin,Xun,Knight,Viper,ON",blue,21.4971,21.4971,0,1,0,,,,,0.5926,0.237
13131-13131_game_3,LPL,2026,Bilibili Gaming,JD Gaming,"Sion,Naafiri,Mel,Miss Fortune,Seraphine","Jax,Olaf,Twisted Fate,Ashe,Lulu","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,12.4997,19.3185,0,4,0,,,,,0.3914,0.5032
13131-13131_game_4,LPL,2026,JD Gaming,Bilibili Gaming,"Gwen,Aatrox,Ahri,Aphelios,Thresh","Gnar,Kha'Zix,LeBlanc,Ziggs,Leona","Xiaoxu,JunJia,HongQ,GALA,Vampire","Bin,Xun,Knight,Viper,ON",blue,7.9994,30.0,0,5,2,,,,,0.5607,0.1319
13131-13131_game_5,LPL,2026,Bilibili Gaming,JD Gaming,"Yorick,Pantheon,Sylas,Kalista,Anivia","Mordekaiser,Vi,Viktor,Sivir,Renata Glasc","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,23.4944,25.6642,0,2,2,,,,,0.4071,0.2035
13132-13132_game_1,LPL,2026,Anyone's Legend,Weibo Gaming,"Sion,Jarvan IV,Azir,Ashe,Seraphine","Rumble,Pantheon,Yone,Ezreal,Karma","Flandre,Tarzan,Shanks,Hope,Kael","Zika,Jiejie,Xiaohu,Elk,Erha",blue,22.1664,22.6574,0,2,1,,,,,0.3228,0.6162
13132-13132_game_2,LPL,2026,Weibo Gaming,Anyone's Legend,"Zaahen,Xin Zhao,Swain,Yunara,Lulu","Renekton,Naafiri,Galio,Miss Fortune,Neeko","Zika,Jiejie,Xiaohu,Elk,Erha","Flandre,Tarzan,Shanks,Hope,Kael",red,26.1579,15.8178,0,3,2,,,,,0.2778,0.6111
13132-13132_game_3,LPL,2026,Weibo Gaming,Anyone's Legend,"Camille,Nocturne,Ryze,Sivir,Rakan","Rek'Sai,Qiyana,Cassiopeia,Varus,Rell","Zika,Jiejie,Xiaohu,Elk,Erha","Flandre,Tarzan,Shanks,Hope,Kael",red,23.3306,19.8287,0,1,1,,,,,0.3689,0.2767
13132-13132_game_4,LPL,2026,Anyone's Legend,Weibo Gaming,"Vladimir,Dr. Mundo,Taliyah,Aphelios,Thresh","Aurora,Warwick,LeBlanc,Corki,Nami","Flandre,Tarzan,Shanks,Hope,Kael","Zika,Jiejie,Xiaohu,Elk,Erha",red,25.8277,19.8323,0,2,0,,,,,0.1814,0.5441
13133-13133_game_1,LPL,2026,JD Gaming,Weibo Gaming,"Sion,Xin Zhao,Galio,Ezreal,Karma","Aurora,Vi,Ryze,Kai'Sa,Neeko","Xiaoxu,JunJia,HongQ,GALA,Vampire","Zika,Jiejie,Xiaohu,Elk,Erha",red,30.0,17.8298,0,2,4,,,,,0.1222,0.4279
13133-13133_game_2,LPL,2026,JD Gaming,Weibo Gaming,"Renekton,Maokai,Yone,Varus,Nautilus","Gnar,Nocturne,Taliyah,Yunara,Rell","Xiaoxu,JunJia,HongQ,GALA,Vampire","Zika,Jiejie,Xiaohu,Elk,Erha",red,27.9996,19.1664,0,1,2,,,,,0.1408,0.4507
13133-13133_game_3,LPL,2026,JD Gaming,Weibo Gaming,"Yorick,Wukong,Mel,Ashe,Seraphine","Ambessa,Pantheon,Ahri,Corki,Nami","Xiaoxu,JunJia,HongQ,GALA,Vampire","Zika,Jiejie,Xiaohu,Elk,Erha",blue,15.4983,16.8318,0,3,2,,,,,0.4685,0.5045
13134-13134_game_1,LPL,2026,Bilibili Gaming,JD Gaming,"Ambessa,Pantheon,Aurora,Ezreal,Neeko","Jax,Vi,Ahri,Yunara,Karma","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,13.8239,19.3266,0,0,1,,,,,0.3662,0.4507
13134-13134_game_2,LPL,2026,Bilibili Gaming,JD Gaming,"Gnar,Poppy,Syndra,Ashe,Seraphine","Jayce,Jarvan IV,Mel,Corki,Nami","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",red,20.3332,13.1644,0,2,3,,,,,0.3342,0.9024
13134-13134_game_3,LPL,2026,Bilibili Gaming,JD Gaming,"Renekton,Trundle,Viktor,Aphelios,Alistar","Sion,Xin Zhao,Taliyah,Kog'Maw,Lulu","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,9.1636,15.3319,0,5,4,,,,,0.571,0.2284
13134-13134_game_4,LPL,2026,JD Gaming,Bilibili Gaming,"Zaahen,Wukong,Anivia,Kalista,Renata Glasc","Gwen,Qiyana,Ryze,Xayah,Rakan","Xiaoxu,JunJia,HongQ,GALA,Vampire","Bin,Xun,Knight,Viper,ON",red,33.1662,19.3328,0,1,3,,,,,0.1781,0.5048
LOLTMNT01_349243,FST,2026,BNK FEARX,Bilibili Gaming,"Ambessa,Vi,Taliyah,Kai'Sa,Neeko","Jax,Jarvan IV,Ryze,Varus,Alistar","Clear,Raptor,VicLa,Diable,Kellin","Bin,Xun,Knight,Viper,ON",red,15.0,10.0,0,4.0,7.0,-535.0,535.0,0.0,1.0,1.2816,1.2816
LOLTMNT01_350155,FST,2026,Bilibili Gaming,BNK FEARX,"Sion,Pantheon,Aurora,Ezreal,Nami","Renekton,Naafiri,Annie,Jinx,Karma","Bin,Xun,Knight,Viper,ON","Clear,Raptor,VicLa,Diable,Kellin",blue,15.0,20.0,0,2.0,0.0,641.0,-641.0,1.0,0.0,0.9172,0.9172
LOLTMNT01_349264,FST,2026,BNK FEARX,Bilibili Gaming,"K'Sante,Nocturne,Mel,Ashe,Seraphine","Rumble,Wukong,Ahri,Zeri,Yuumi","Clear,Raptor,VicLa,Diable,Kellin","Bin,Xun,Knight,Viper,ON",red,20.0,20.0,1,2.0,4.0,-904.0,904.0,0.0,1.0,1.2085,1.2085
LOLTMNT01_349281,FST,2026,BNK FEARX,Bilibili Gaming,"Gnar,Trundle,Galio,Yunara,Renata Glasc","Yorick,Maokai,LeBlanc,Sivir,Lulu","Clear,Raptor,VicLa,Diable,Kellin","Bin,Xun,Knight,Viper,ON",red,30.0,15.0,0,0.0,3.0,-1671.0,1671.0,0.0,1.0,0.9449,0.9449
LOLTMNT01_349288,FST,2026,Bilibili Gaming,BNK FEARX,"Jayce,Poppy,Morgana,Caitlyn,Camille","Kennen,Lee Sin,Zoe,Jhin,Rakan","Bin,Xun,Knight,Viper,ON","Clear,Raptor,VicLa,Diable,Kellin",blue,10.0,15.0,0,6.0,4.0,1658.0,-1658.0,0.0,1.0,1.1971,1.1971
LOLTMNT01_349312,FST,2026,Team Secret Whales,G2 Esports,"Ornn,Jarvan IV,Aurora,Corki,Rakan","Rumble,Vi,Ahri,Ezreal,Bard","Pun,Hizto,Dire,Eddie,Bie","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",red,15.0,15.0,1,3.0,3.0,-924.0,924.0,0.0,1.0,1.0897,1.0897
LOLTMNT01_349329,FST,2026,G2 Esports,Team Secret Whales,"Kled,Aatrox,Galio,Ashe,Braum","Olaf,Naafiri,Akali,Miss Fortune,Nautilus","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Pun,Hizto,Dire,Eddie,Bie",red,10.0,10.0,1,5.0,5.0,-136.0,136.0,0.0,1.0,1.1976,1.1976
LOLTMNT01_350246,FST,2026,G2 Esports,Team Secret Whales,"Shen,Trundle,Azir,Yunara,Lulu","Jax,Dr. Mundo,Sylas,Aphelios,Thresh","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Pun,Hizto,Dire,Eddie,Bie",red,15.0,10.0,0,2.0,7.0,-2578.0,2578.0,0.0,1.0,1.1525,1.1525
LOLTMNT01_349522,FST,2026,JD Gaming,Gen.G,"Ornn,Xin Zhao,Aurora,Ezreal,Seraphine","Rumble,Pantheon,Twisted Fate,Caitlyn,Bard","Xiaoxu,JunJia,HongQ,GALA,Vampire","Kiin,Canyon,Chovy,Ruler,Duro",red,30.0,20.0,0,3.0,0.0,-368.0,368.0,1.0,0.0,0.8201,0.8201
LOLTMNT01_350440,FST,2026,Gen.G,JD Gaming,"Gnar,Vi,Ahri,Yunara,Rakan","Renekton,Jarvan IV,Veigar,Jinx,Lulu","Kiin,Canyon,Chovy,Ruler,Duro","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,15.0,20.0,0,1.0,1.0,1276.0,-1276.0,1.0,0.0,0.9407,0.9407
LOLTMNT01_349529,FST,2026,Gen.G,JD Gaming,"Ambessa,Nocturne,Hwei,Jhin,Alistar","Zaahen,Maokai,Annie,Corki,Nami","Kiin,Canyon,Chovy,Ruler,Duro","Xiaoxu,JunJia,HongQ,GALA,Vampire",red,25.0,20.0,0,2.0,3.0,-731.0,731.0,1.0,0.0,0.8027,0.8027
LOLTMNT01_350457,FST,2026,LYON,LOUD,"Gnar,Pantheon,Ahri,Yunara,Lulu","Renekton,Jarvan IV,Mel,Ezreal,Neeko","Dhokla,Inspired,Saint,Berserker,Isles","xyno,YoungJae,Envy,Bull,RedBert",blue,15.0,30.0,0,1.0,2.0,276.0,-276.0,1.0,0.0,0.8446,0.8446
LOLTMNT01_349555,FST,2026,LYON,LOUD,"Vayne,Dr. Mundo,Cassiopeia,Ashe,Seraphine","Sion,Aatrox,Ryze,Kalista,Renata Glasc","Dhokla,Inspired,Saint,Berserker,Isles","xyno,YoungJae,Envy,Bull,RedBert",red,20.0,15.0,0,4.0,3.0,1125.0,-1125.0,1.0,0.0,0.8544,0.8544
LOLTMNT01_350472,FST,2026,LYON,LOUD,"Garen,Wukong,LeBlanc,Lucian,Braum","K'Sante,Qiyana,Aurora,Sivir,Alistar","Dhokla,Inspired,Saint,Berserker,Isles","xyno,YoungJae,Envy,Bull,RedBert",blue,25.0,30.0,0,0.0,0.0,356.0,-356.0,1.0,0.0,0.5232,0.5232
LOLTMNT01_349576,FST,2026,LYON,LOUD,"Rumble,Maokai,Jayce,Jhin,Poppy","Ornn,Nocturne,Akali,Miss Fortune,Leona","Dhokla,Inspired,Saint,Berserker,Isles","xyno,YoungJae,Envy,Bull,RedBert",blue,20.0,20.0,1,0.0,0.0,996.0,-996.0,1.0,0.0,0.7996,0.7996
LOLTMNT01_350498,FST,2026,LYON,LOUD,"Jax,Xin Zhao,Viktor,Corki,Rakan","Ambessa,Zaahen,Vex,Caitlyn,Nami","Dhokla,Inspired,Saint,Berserker,Isles","xyno,YoungJae,Envy,Bull,RedBert",blue,25.0,30.0,0,1.0,0.0,586.0,-586.0,1.0,0.0,0.5906,0.5906
LOLTMNT01_349770,FST,2026,Bilibili Gaming,G2 Esports,"Ambessa,Xin Zhao,Galio,Ashe,Shen","Poppy,Vi,Annie,Senna,Nautilus","Bin,Xun,Knight,Viper,ON","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",red,25.0,25.0,1,1.0,1.0,576.0,-576.0,0.0,1.0,0.7299,0.7299
LOLTMNT01_350687,FST,2026,Bilibili Gaming,G2 Esports,"Gnar,Pantheon,Syndra,Sivir,Alistar","Sion,Dr. Mundo,Aurora,Varus,Neeko","Bin,Xun,Knight,Viper,ON","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",blue,15.0,20.0,0,2.0,3.0,79.0,-79.0,1.0,0.0,0.8361,0.8361
LOLTMNT01_349782,FST,2026,Bilibili Gaming,G2 Esports,"Renekton,Wukong,Akali,Yunara,Lulu","K'Sante,Trundle,Ahri,Caitlyn,Milio","Bin,Xun,Knight,Viper,ON","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",blue,10.0,25.0,0,8.0,0.0,4405.0,-4405.0,1.0,0.0,1.2971,1.2971
LOLTMNT01_350703,FST,2026,Team Secret Whales,BNK FEARX,"Gwen,Vi,Ahri,Varus,Rakan","Renekton,Xin Zhao,Annie,Ezreal,Karma","Pun,Hizto,Dire,Eddie,Bie","Clear,Raptor,VicLa,Diable,Kellin",blue,15.0,15.0,1,4.0,2.0,477.0,-477.0,1.0,0.0,1.4208,1.4208
LOLTMNT01_350716,FST,2026,Team Secret Whales,BNK FEARX,"Volibear,Naafiri,Galio,Corki,Nautilus","Ambessa,Nocturne,Orianna,Kalista,Renata Glasc","Pun,Hizto,Dire,Eddie,Bie","Clear,Raptor,VicLa,Diable,Kellin",red,15.0,15.0,1,2.0,2.0,-396.0,396.0,0.0,1.0,1.2577,1.2577
LOLTMNT01_349807,FST,2026,BNK FEARX,Team Secret Whales,"Rumble,Pantheon,Aurora,Yunara,Milio","Ornn,Jarvan IV,LeBlanc,Aphelios,Thresh","Clear,Raptor,VicLa,Diable,Kellin","Pun,Hizto,Dire,Eddie,Bie",red,20.0,20.0,1,1.0,2.0,131.0,-131.0,0.0,1.0,0.9722,0.9722
LOLTMNT01_351028,FST,2026,LYON,Gen.G,"K'Sante,Xin Zhao,Sylas,Ashe,Lulu","Renekton,Jarvan IV,Orianna,Miss Fortune,Seraphine","Dhokla,Inspired,Saint,Berserker,Isles","Kiin,Canyon,Chovy,Ruler,Duro",red,30.0,20.0,0,0.0,3.0,-3193.0,3193.0,0.0,1.0,0.7853,0.7853
LOLTMNT01_350979,FST,2026,Gen.G,LYON,"Ambessa,Vi,Galio,Corki,Rakan","Aurora,Viego,Ahri,Yunara,Nautilus","Kiin,Canyon,Chovy,Ruler,Duro","Dhokla,Inspired,Saint,Berserker,Isles",blue,15.0,15.0,1,4.0,1.0,1856.0,-1856.0,1.0,0.0,1.0425,1.0425
LOLTMNT01_350983,FST,2026,Gen.G,LYON,"Jayce,Pantheon,Mel,Caitlyn,Neeko","Irelia,Wukong,LeBlanc,Lucian,Nami","Kiin,Canyon,Chovy,Ruler,Duro","Dhokla,Inspired,Saint,Berserker,Isles",blue,10.0,20.0,0,5.0,0.0,3431.0,-3431.0,1.0,0.0,1.5129,1.5129
LOLTMNT01_351065,FST,2026,JD Gaming,LOUD,"Rumble,Vi,Twisted Fate,Ezreal,Karma","Sion,Nocturne,Aurora,Ashe,Seraphine","Xiaoxu,JunJia,HongQ,GALA,Vampire","xyno,YoungJae,Envy,Bull,RedBert",red,30.0,20.0,0,0.0,1.0,1320.0,-1320.0,0.0,1.0,0.5467,0.5467
LOLTMNT01_352009,FST,2026,JD Gaming,LOUD,"Renekton,Xin Zhao,Ahri,Yunara,Neeko","K'Sante,Aatrox,Syndra,Zeri,Lulu","Xiaoxu,JunJia,HongQ,GALA,Vampire","xyno,YoungJae,Envy,Bull,RedBert",blue,20.0,30.0,0,2.0,1.0,874.0,-874.0,0.0,1.0,0.6636,0.6636
LOLTMNT01_352019,FST,2026,JD Gaming,LOUD,"Jax,Poppy,Hwei,Corki,Nami","Ambessa,Viego,Annie,Kalista,Renata Glasc","Xiaoxu,JunJia,HongQ,GALA,Vampire","xyno,YoungJae,Envy,Bull,RedBert",blue,10.0,30.0,0,5.0,1.0,2884.0,-2884.0,1.0,0.0,1.2401,1.2401
LOLTMNT01_351208,FST,2026,BNK FEARX,G2 Esports,"Gnar,Vi,Ahri,Yunara,Neeko","K'Sante,Xin Zhao,LeBlanc,Ashe,Seraphine","Clear,Raptor,VicLa,Diable,Kellin","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",red,30.0,20.0,0,0.0,2.0,-133.0,133.0,0.0,1.0,0.8805,0.8805
LOLTMNT01_351218,FST,2026,G2 Esports,BNK FEARX,"Ornn,Jarvan IV,Azir,Corki,Nami","Rumble,Nocturne,Mel,Kai'Sa,Rakan","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Clear,Raptor,VicLa,Diable,Kellin",blue,15.0,15.0,1,2.0,1.0,321.0,-321.0,1.0,0.0,1.3992,1.3992
LOLTMNT01_351223,FST,2026,G2 Esports,BNK FEARX,"Sion,Pantheon,Zoe,Sivir,Alistar","Jayce,Maokai,Syndra,Varus,Poppy","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Clear,Raptor,VicLa,Diable,Kellin",blue,15.0,20.0,0,2.0,2.0,-34.0,34.0,0.0,1.0,1.0164,1.0164
LOLTMNT01_351241,FST,2026,JD Gaming,LYON,"Renekton,Xin Zhao,Orianna,Yunara,Karma","Gnar,Nocturne,Galio,Varus,Neeko","Xiaoxu,JunJia,HongQ,GALA,Vampire","Dhokla,Inspired,Saint,Berserker,Isles",red,30.0,20.0,0,0.0,3.0,-1901.0,1901.0,0.0,1.0,0.4664,0.4664
LOLTMNT01_351251,FST,2026,JD Gaming,LYON,"Rumble,Wukong,Annie,Jhin,Alistar","K'Sante,Malphite,Viktor,Corki,Nami","Xiaoxu,JunJia,HongQ,GALA,Vampire","Dhokla,Inspired,Saint,Berserker,Isles",blue,20.0,30.0,0,2.0,2.0,-1220.0,1220.0,1.0,0.0,0.7555,0.7555
LOLTMNT01_352208,FST,2026,LYON,JD Gaming,"Aurora,Ambessa,Ryze,Ezreal,Leona","Zaahen,Vi,Ahri,Xayah,Rakan","Dhokla,Inspired,Saint,Berserker,Isles","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,25.0,25.0,1,1.0,1.0,482.0,-482.0,1.0,0.0,0.7731,0.7731
LOLTMNT01_351262,FST,2026,JD Gaming,LYON,"Sion,Poppy,Mel,Jinx,Thresh","Aatrox,Sejuani,Azir,Aphelios,Nautilus","Xiaoxu,JunJia,HongQ,GALA,Vampire","Dhokla,Inspired,Saint,Berserker,Isles",red,30.0,20.0,0,0.0,3.0,-1018.0,1018.0,0.0,1.0,0.727,0.727
LOLTMNT01_351445,FST,2026,G2 Esports,Gen.G,"Sion,Pantheon,Aurora,Miss Fortune,Nautilus","Renekton,Xin Zhao,Galio,Ashe,Seraphine","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Kiin,Canyon,Chovy,Ruler,Duro",blue,20.0,30.0,0,3.0,1.0,832.0,-832.0,1.0,0.0,0.6198,0.6198
LOLTMNT01_352417,FST,2026,G2 Esports,Gen.G,"K'Sante,Zaahen,Viktor,Varus,Braum","Vayne,Vi,Ahri,Sivir,Alistar","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Kiin,Canyon,Chovy,Ruler,Duro",blue,25.0,30.0,0,2.0,0.0,990.0,-990.0,1.0,0.0,0.6512,0.6512
LOLTMNT01_352425,FST,2026,G2 Esports,Gen.G,"Shen,Jarvan IV,Akali,Kog'Maw,Lulu","Gwen,Ambessa,Azir,Yunara,Neeko","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Kiin,Canyon,Chovy,Ruler,Duro",blue,20.0,30.0,0,1.0,0.0,430.0,-430.0,1.0,0.0,0.6281,0.6281
LOLTMNT01_352447,FST,2026,JD Gaming,Bilibili Gaming,"Ambessa,Jarvan IV,Viktor,Varus,Alistar","Gnar,Nocturne,Orianna,Corki,Bard","Xiaoxu,JunJia,HongQ,GALA,Vampire","Bin,Xun,Knight,Viper,ON",red,25.0,20.0,0,3.0,3.0,17.0,-17.0,0.0,1.0,1.0227,1.0227
LOLTMNT01_351479,FST,2026,Bilibili Gaming,JD Gaming,"Sion,Poppy,Mel,Yunara,Neeko","Renekton,Vi,Ahri,Caitlyn,Lux","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,20.0,25.0,0,1.0,2.0,-2013.0,2013.0,0.0,1.0,0.7387,0.7387
LOLTMNT01_352471,FST,2026,Bilibili Gaming,JD Gaming,"Yorick,Xin Zhao,Aurora,Ashe,Anivia","Tryndamere,Olaf,Hwei,Senna,Seraphine","Bin,Xun,Knight,Viper,ON","Xiaoxu,JunJia,HongQ,GALA,Vampire",blue,10.0,30.0,0,5.0,0.0,2072.0,-2072.0,1.0,0.0,0.839,0.839
LOLTMNT01_351652,FST,2026,G2 Esports,Bilibili Gaming,"Yorick,Jarvan IV,Aurora,Yunara,Nami","Gnar,Poppy,Annie,Sivir,Lulu","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Bin,Xun,Knight,Viper,ON",red,15.0,15.0,1,4.0,3.0,580.0,-580.0,0.0,1.0,0.9428,0.9428
LOLTMNT01_352609,FST,2026,G2 Esports,Bilibili Gaming,"Zaahen,Dr. Mundo,LeBlanc,Corki,Bard","Gwen,Pantheon,Galio,Ezreal,Shen","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov","Bin,Xun,Knight,Viper,ON",red,20.0,15.0,0,4.0,3.0,-282.0,282.0,0.0,1.0,1.0114,1.0114
LOLTMNT01_351658,FST,2026,Bilibili Gaming,G2 Esports,"Jax,Xin Zhao,Mel,Ashe,Seraphine","Sion,Aatrox,Anivia,Varus,Karma","Bin,Xun,Knight,Viper,ON","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",blue,20.0,25.0,0,0.0,0.0,801.0,-801.0,1.0,0.0,0.7788,0.7788
LOLTMNT01_352610,FST,2026,Bilibili Gaming,G2 Esports,"Camille,Vi,Cassiopeia,Xayah,Alistar","K'Sante,Wukong,Viktor,Kai'Sa,Rakan","Bin,Xun,Knight,Viper,ON","BrokenBlade,SkewMond,Caps,Hans Sama,Labrov",red,30.0,15.0,0,2.0,4.0,-300.0,300.0,0.0,1.0,0.7524,0.7524
LOLTMNT05_184082,LEC,2026,GiantX,Fnatic,"Ambessa,Xin Zhao,Aurora,Ashe,Seraphine","Sion,Pantheon,Viktor,Ezreal,Karma","Lot,ISMA,Jackies,Noah,Jun","Empyros,Razork,Vladi,Upset,Lospa",blue,17.1651,27.4873,0,0,0,,,,,0.5763,0.1921
LOLTMNT05_184084,LEC,2026,GiantX,Fnatic,"K'Sante,Dr. Mundo,Annie,Yunara,Lulu","Rumble,Zaahen,Ahri,Corki,Nami","Lot,ISMA,Jackies,Noah,Jun","Empyros,Razork,Vladi,Upset,Lospa",red,24.3285,16.166,0,0,2,,,,,0.1785,0.5651
LOLTMNT05_184086,LEC,2026,GiantX,Fnatic,"Renekton,Vi,Akali,Varus,Rakan","Gnar,Wukong,Taliyah,Sivir,Neeko","Lot,ISMA,Jackies,Noah,Jun","Empyros,Razork,Vladi,Upset,Lospa",red,21.4982,21.3307,0,0,1,,,,,0.6232,0.3683
LOLTMNT05_183065,LEC,2026,Team Vitality,Karmine Corp,"Renekton,Aatrox,Orianna,Caitlyn,Bard","Aurora,Xin Zhao,Galio,Ashe,Seraphine","Naak Nako,Lyncas,Humanoid,Carzzy,Fleshy","Canna,Yike,kyeahoo,Caliste,Busio",blue,12.9949,22.9886,0,3,0,,,,,0.6316,0.2327
LOLTMNT02_373306,CBLOL,2026,RED Canids,LOUD,"Ambessa,Xin Zhao,Ahri,Varus,Ashe","Rek'Sai,Vi,Aurora,Ezreal,Seraphine","zynts,STEPZ,Kaze,Rabelo,frosty","xyno,YoungJae,Envy,Bull,RedBert",red,13.4961,13.3324,0,3,3,,,,,0.4341,0.2605
LOLTMNT05_183066,LEC,2026,Team Vitality,Karmine Corp,"Jax,Jarvan IV,LeBlanc,Varus,Rakan","Ambessa,Wukong,Azir,Ezreal,Leona","Naak Nako,Lyncas,Humanoid,Carzzy,Fleshy","Canna,Yike,kyeahoo,Caliste,Busio",blue,20.3309,21.3187,0,1,2,,,,,0.1849,0.2774
LOLTMNT02_373323,CBLOL,2026,RED Canids,LOUD,"Rumble,Aatrox,Yone,Lucian,Nami","Sion,Jarvan IV,Zoe,Kalista,Renata Glasc","zynts,STEPZ,Kaze,Rabelo,frosty","xyno,YoungJae,Envy,Bull,RedBert",blue,15.4985,30.0,0,2,0,,,,,0.5699,0.1341
LOLTMNT05_184096,LEC,2026,Team Vitality,Karmine Corp,"K'Sante,Naafiri,Annie,Jhin,Karma","Rumble,Nocturne,Ahri,Corki,Nami","Naak Nako,Lyncas,Humanoid,Carzzy,Fleshy","Canna,Yike,kyeahoo,Caliste,Busio",red,25.4985,21.3277,0,2,1,,,,,0.1832,0.7023
LOLTMNT02_372377,CBLOL,2026,FURIA,LØS,"Ambessa,Gnar,LeBlanc,Varus,Lulu","Jayce,Jarvan IV,Ahri,Sivir,Neeko","Guigo,Tatu,Tutsz,Ayu,JoJo","Zest,Drakehero,Feisty,Duduhh,Ackerman",red,30.0,15.3216,0,0,0,,,,,0.1392,0.4177
LOLTMNT02_372392,CBLOL,2026,FURIA,LØS,"Sion,Skarner,Ryze,Caitlyn,Milio","Aatrox,Pantheon,Syndra,Corki,Nami","Guigo,Tatu,Tutsz,Ayu,JoJo","Zest,Drakehero,Feisty,Duduhh,Ackerman",blue,24.1658,30.0,0,2,1,,,,,0.4759,0.0952
LOLTMNT05_183084,LEC,2026,Movistar KOI,Natus Vincere,"Rumble,Xin Zhao,Syndra,Ezreal,Nami","Ornn,Aatrox,Aurora,Sivir,Karma","Myrwn,Elyoya,Jojopyun,Supa,Alvaro","Maynter,Rhilech,Poby,SamD,Parus",blue,16.3251,20.9989,0,1,0,,,,,0.2645,0.5877
LOLTMNT02_373347,CBLOL,2026,LØS,FURIA,"Camille,Zaahen,Galio,Ezreal,Bard","K'Sante,Xin Zhao,Viktor,Jhin,Rakan","Zest,Drakehero,Feisty,Duduhh,Ackerman","Guigo,Tatu,Tutsz,Ayu,JoJo",red,16.1663,9.9962,0,2,5,,,,,0.4197,0.6296
