game_id,date,year,league,blue_team,red_team,blue_win,blue_picks,red_picks,blue_players,red_players
ESPORTSTMNT03_3092946,2023-01-30,2023,LCKC,T1 Esports Academy,Dplus Kia Challengers,1,"Jayce,Elise,Galio,Lucian,Nami","K'Sante,Wukong,Lissandra,Zeri,Lulu","Dal,Forest,Bay,Smash,Baut","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT03_3092958,2023-01-30,2023,LCKC,Dplus Kia Challengers,T1 Esports Academy,1,"Jayce,Lee Sin,Lissandra,Ashe,Heimerdinger","Irelia,Nidalee,Sion,Varus,Karma","Thanatos,Lucid,Pullbae,Rahel,Loopy","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT03_3092995,2023-01-30,2023,LCKC,Liiv SANDBOX Youth,DRX Challengers,1,"Gnar,Wukong,Akali,Lucian,Nami","Irelia,Vi,Viktor,Zeri,Yuumi","DDahyuk,Vincenzo,Guti,Diable,PlanB","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT03_3093866,2023-01-30,2023,LCKC,DN SOOPers Challengers,Gen.G Global Academy,0,"K'Sante,Lee Sin,Akali,Draven,Nami","Renekton,Elise,Lucian,Samira,Amumu","Lancer,Courage,Cleaver,Bull,Andil","Casting,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT03_3093889,2023-01-30,2023,LCKC,DN SOOPers Challengers,Gen.G Global Academy,1,"Fiora,Maokai,Yone,Kalista,Ashe","Kennen,Sejuani,Akali,Zeri,Yuumi","Lancer,Courage,Cleaver,Bull,Andil","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT03_3094886,2023-01-30,2023,LCKC,Liiv SANDBOX Youth,DRX Challengers,0,"Gnar,Maokai,Sylas,Caitlyn,Lux","K'Sante,Sejuani,Akali,Varus,Heimerdinger","DDahyuk,Vincenzo,Guti,Diable,PlanB","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT03_3095022,2023-01-30,2023,LCKC,DRX Challengers,Liiv SANDBOX Youth,1,"Gwen,Wukong,Syndra,Lucian,Nami","Akali,Vi,Azir,Zeri,Lulu","Clear,Sponge,SeTab,Pleata,Piero","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT03_3095350,2023-01-31,2023,LCKC,Nongshim Esports Academy,HANJIN BRION Challengers,1,"Aatrox,Wukong,Sylas,Zeri,Yuumi","Jayce,Lee Sin,Syndra,Varus,Heimerdinger","Mihile,Sounda,Calix,Jiwoo,Luon","Frim,Raptor,Ivory,Gamin,Pollu"
ESPORTSTMNT03_3095390,2023-01-31,2023,LCKC,KT Rolster Challengers,Hanwha Life Esports Challengers,1,"Jax,Elise,Azir,Varus,Nautilus","Gnar,Vi,Taliyah,Zeri,Lulu","Castle,HamBak,Feisty,Hype,Kice","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT03_3096307,2023-01-31,2023,LCKC,HANJIN BRION Challengers,Nongshim Esports Academy,0,"Gnar,Sejuani,Syndra,Lucian,Nami","Renekton,Wukong,Viktor,Varus,Lulu","Frim,Raptor,Ivory,Gamin,Pollu","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT03_3096354,2023-01-31,2023,LCKC,Hanwha Life Esports Challengers,KT Rolster Challengers,0,"K'Sante,Sejuani,Swain,Varus,Karma","Jax,Elise,Azir,Jhin,Heimerdinger","Rooster,Guwon,Roamer,Lure,Duro","Castle,HamBak,Feisty,Hype,Kice"
ESPORTSTMNT03_3097283,2023-01-31,2023,LCKC,Hanwha Life Esports Challengers,KT Rolster Challengers,1,"Jax,Vi,Ahri,Sivir,Yuumi","K'Sante,Wukong,LeBlanc,Zeri,Lulu","Rooster,Guwon,Roamer,Lure,Duro","Castle,HamBak,Feisty,Hype,Kice"
ESPORTSTMNT06_2767648,2023-02-01,2023,LFL,IziDream,Solary,1,"Fiora,Sejuani,Kassadin,Kalista,Nautilus","Gnar,Elise,Azir,Lucian,Nami","Kio,Djoko,Milica,Bung,Twiizt","Melonik,Shlatan,Peng,TakeSet,Steeelback"
ESPORTSTMNT06_2767653,2023-02-01,2023,LFL,Aegis,BK ROG Esports,1,"K'Sante,Maokai,Azir,Kalista,Leona","Jax,Xin Zhao,Kassadin,Varus,Nautilus","Lot,SkewMond,Eika,Shiganari,Hantera","Howling,Pridestalkr,Czekolad,Trigger,Veignorem"
ESPORTSTMNT06_2768665,2023-02-01,2023,LFL,Team GO,LDLC OL,1,"K'Sante,Zac,Viktor,Lucian,Nami","Fiora,Vi,Syndra,Caitlyn,Lux","Ragner,Lyncas,Toucouille,Jezu,kamilius","Kryze,White,Backlund,Jeskla,Zoelys"
ESPORTSTMNT06_2768671,2023-02-01,2023,LFL,Karmine Corp,Team BDS Academy,0,"Gnar,Wukong,Azir,Varus,Leona","Renekton,Maokai,Jayce,Ezreal,Braum","Cabochard,Skeanz,SAKEN,Kaori,whiteinn","Agresivoo,MAXI,RKR,xMatty,Erdote"
ESPORTSTMNT06_2769660,2023-02-01,2023,LFL,GameWard,Vitality.Bee,0,"Jax,Graves,Syndra,Jhin,Lux","K'Sante,Elise,Jayce,Ezreal,Karma","Badlulu,Eckas,twohoyrz,Peco,Raxxo","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL"
ESPORTSTMNT02_3142413,2023-02-02,2023,PRM,GamerLegion,E WIE EINFACH E-SPORTS,1,"Jax,Xin Zhao,Azir,Lucian,Sona","Fiora,Wukong,Akali,Varus,Nami","Tracyn,Ferret,ESCIK,Asza,Visdom","Ventair,Obsess,Nite,Tazaku,Max1"
ESPORTSTMNT02_3142418,2023-02-02,2023,PRM,MOUZ NXT,SK Gaming Prime,0,"Renekton,Elise,Sylas,Zeri,Yuumi","K'Sante,Gragas,Azir,Lucian,Nami","Carlsen,Alexx,Sencux,Kynetic,Tore","JNX,Lurox,FEBIVEN,Keduii,Prime"
ESPORTSTMNT02_3142423,2023-02-02,2023,PRM,Eintracht Frankfurt,NNO Prime,0,"K'Sante,Wukong,Azir,Lucian,Nami","Jax,Diana,Ornn,Zeri,Yuumi","Vertigo,Don Arts,ZaZee,DizL,Vaunted","Flamer,Lamabear,Matislaw,zamulek,DuaLL"
ESPORTSTMNT02_3144380,2023-02-02,2023,PRM,FC Schalke 04 Esports,Berlin International Gaming,1,"Udyr,Maokai,Jayce,Jhin,Pyke","K'Sante,Vi,Ahri,Varus,Ashe","Sacre,Afroboi,Simpli,Mishi,Seal","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon"
ESPORTSTMNT02_3144402,2023-02-02,2023,PRM,Eintracht Spandau,Unicorns of Love Sexy Edition,0,"Jayce,Wukong,Azir,Kalista,Ashe","Fiora,Graves,Kassadin,Zeri,Braum","Pride,Zanzarah,Special,Smiley,Lilipp","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT03_3099082,2023-02-02,2023,LCKC,KT Rolster Challengers,T1 Esports Academy,1,"Ornn,Wukong,Syndra,Zeri,Yuumi","Jayce,Sejuani,Galio,Lucian,Nami","Castle,HamBak,Feisty,Hype,Kice","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT03_3099086,2023-02-02,2023,LCKC,T1 Esports Academy,KT Rolster Challengers,0,"Jayce,Elise,Sett,Ezreal,Jhin","K'Sante,Wukong,Syndra,Varus,Heimerdinger","Dal,Forest,Bay,Smash,Baut","Castle,HamBak,Feisty,Hype,Kice"
ESPORTSTMNT03_3100083,2023-02-02,2023,LCKC,Hanwha Life Esports Challengers,DN SOOPers Challengers,1,"Jax,Wukong,Azir,Ziggs,Pyke","Jayce,Lee Sin,Ryze,Varus,Rakan","Rooster,Guwon,Roamer,Lure,Duro","Lancer,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT03_3100084,2023-02-02,2023,LCKC,Dplus Kia Challengers,DRX Challengers,1,"Gnar,Viego,Kassadin,Lucian,Nami","Irelia,Maokai,Syndra,Zeri,Yuumi","Thanatos,Lucid,Pullbae,Rahel,Loopy","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT03_3100086,2023-02-02,2023,LCKC,DN SOOPers Challengers,Hanwha Life Esports Challengers,0,"Fiora,Wukong,Sylas,Lucian,Nami","K'Sante,Vi,Kassadin,Zeri,Yuumi","Lancer,Courage,Cleaver,Bull,Andil","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT03_3100087,2023-02-02,2023,LCKC,DRX Challengers,Dplus Kia Challengers,0,"K'Sante,Vi,Azir,Lucian,Nami","Gnar,Maokai,Swain,Zeri,Yuumi","Clear,Sponge,SeTab,Pleata,Piero","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT06_2767676,2023-02-02,2023,LFL,GameWard,Aegis,1,"Fiora,Elise,Azir,Aphelios,Renata Glasc","K'Sante,Xin Zhao,Kassadin,Kalista,Soraka","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Lot,SkewMond,Eika,Shiganari,Hantera"
ESPORTSTMNT06_2767685,2023-02-02,2023,LFL,Vitality.Bee,Team BDS Academy,1,"Ornn,Wukong,Ryze,Varus,Amumu","Renekton,Maokai,Jayce,Ashe,Tahm Kench","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Agresivoo,MAXI,RKR,xMatty,Erdote"
ESPORTSTMNT06_2768710,2023-02-02,2023,LFL,LDLC OL,Solary,1,"Sion,Vi,Ryze,Kalista,Renata Glasc","Jax,Sejuani,Orianna,Draven,Ashe","Kryze,White,Backlund,Jeskla,Zoelys","Melonik,Shlatan,Peng,TakeSet,Steeelback"
ESPORTSTMNT06_2768715,2023-02-02,2023,LFL,Team GO,BK ROG Esports,0,"Sion,Graves,Syndra,Kalista,Leona","K'Sante,Xin Zhao,Azir,Varus,Ashe","Ragner,Lyncas,Toucouille,Jezu,kamilius","Howling,Pridestalkr,Czekolad,Trigger,Veignorem"
ESPORTSTMNT06_2769688,2023-02-02,2023,LFL,Karmine Corp,IziDream,1,"Jax,Elise,Sett,Caitlyn,Lux","Renekton,Vi,Syndra,Varus,Nautilus","Cabochard,Skeanz,SAKEN,Kaori,whiteinn","Kio,Djoko,Milica,Bung,Twiizt"
ESPORTSTMNT02_3142448,2023-02-03,2023,PRM,FC Schalke 04 Esports,E WIE EINFACH E-SPORTS,0,"Udyr,Elise,Jayce,Jhin,Leona","K'Sante,Vi,Ryze,Samira,Nautilus","Sacre,Afroboi,Simpli,Mishi,Seal","Ventair,Obsess,Nite,Tazaku,Max1"
ESPORTSTMNT02_3142450,2023-02-03,2023,PRM,Berlin International Gaming,Eintracht Spandau,0,"Poppy,Gragas,Tryndamere,Jhin,Karma","K'Sante,Elise,Ryze,Caitlyn,Lux","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon","Pride,Zanzarah,Special,Smiley,Lilipp"
ESPORTSTMNT02_3143477,2023-02-03,2023,PRM,MOUZ NXT,Unicorns of Love Sexy Edition,0,"Jax,Vi,Ryze,Ezreal,Ashe","Fiora,Graves,Azir,Varus,Leona","Carlsen,Alexx,Sencux,Kynetic,Tore","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT02_3144428,2023-02-03,2023,PRM,NNO Prime,GamerLegion,0,"K'Sante,Sejuani,Azir,Zeri,Lulu","Jax,Elise,Viktor,Lucian,Nami","Flamer,Lamabear,Matislaw,zamulek,DuaLL","Tracyn,Ferret,ESCIK,Asza,Visdom"
ESPORTSTMNT02_3144439,2023-02-03,2023,PRM,SK Gaming Prime,Eintracht Frankfurt,0,"Renekton,Gragas,Viktor,Kalista,Nautilus","Olaf,Wukong,Akali,Ashe,Braum","JNX,Lurox,FEBIVEN,Keduii,Prime","Vertigo,Don Arts,ZaZee,DizL,Vaunted"
ESPORTSTMNT03_3098567,2023-02-03,2023,LCKC,Gen.G Global Academy,Nongshim Esports Academy,0,"Gnar,Vi,LeBlanc,Varus,Ashe","Renekton,Sejuani,Sylas,Zeri,Leona","Zest,Winner,Quid,Pdx,Lospa","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT03_3098570,2023-02-03,2023,LCKC,Liiv SANDBOX Youth,HANJIN BRION Challengers,0,"Camille,Elise,Galio,Lucian,Nami","Sion,Maokai,Kassadin,Zeri,Lulu","DDahyuk,Vincenzo,Guti,Diable,PlanB","Frim,Raptor,Ivory,Gamin,Pollu"
ESPORTSTMNT03_3098578,2023-02-03,2023,LCKC,Liiv SANDBOX Youth,HANJIN BRION Challengers,1,"K'Sante,Wukong,Sylas,Lucian,Nami","Sion,Maokai,Akali,Zeri,Lulu","DDahyuk,Vincenzo,Guti,Diable,PlanB","Frim,Raptor,Ivory,Gamin,Pollu"
ESPORTSTMNT03_3099488,2023-02-03,2023,LCKC,Gen.G Global Academy,Nongshim Esports Academy,1,"Fiora,Sejuani,Sylas,Lucian,Nami","Jax,Vi,Akali,Zeri,Lulu","Zest,Winner,Quid,Pdx,Lospa","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT03_3099500,2023-02-03,2023,LCKC,Liiv SANDBOX Youth,HANJIN BRION Challengers,1,"Gnar,Maokai,Sylas,Caitlyn,Lux","Renekton,Lee Sin,Azir,Jhin,Heimerdinger","DDahyuk,Vincenzo,Guti,Diable,PlanB","Frim,Raptor,Ivory,Gamin,Pollu"
ESPORTSTMNT03_3099501,2023-02-03,2023,LCKC,Nongshim Esports Academy,Gen.G Global Academy,0,"Gragas,Wukong,Ryze,Jhin,Karma","Aatrox,Maokai,Jayce,Zeri,Heimerdinger","Mihile,Sounda,Calix,Jiwoo,Luon","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT01_3300956,2023-02-06,2023,LCKC,Dplus Kia Challengers,KT Rolster Challengers,1,"Jayce,Wukong,Ryze,Ezreal,Karma","Irelia,Sejuani,Syndra,Varus,Heimerdinger","Thanatos,Lucid,Pullbae,Rahel,Loopy","Castle,HamBak,Feisty,Hype,Kice"
ESPORTSTMNT01_3301911,2023-02-06,2023,LCKC,KT Rolster Challengers,Dplus Kia Challengers,1,"Jax,Poppy,Ryze,Zeri,Lulu","K'Sante,Lee Sin,Swain,Lucian,Nami","Castle,HamBak,Feisty,Hype,Kice","Thanatos,Lucid,Pullbae,Rahel,Loopy"
ESPORTSTMNT01_3301928,2023-02-06,2023,LCKC,Dplus Kia Challengers,KT Rolster Challengers,0,"Jayce,Wukong,Ryze,Ezreal,Karma","Ornn,Viego,Azir,Varus,Heimerdinger","Thanatos,Lucid,Pullbae,Rahel,Loopy","Castle,HamBak,Feisty,Hype,Kice"
ESPORTSTMNT01_3301957,2023-02-06,2023,LCKC,T1 Esports Academy,Hanwha Life Esports Challengers,0,"Jax,Graves,Galio,Draven,Heimerdinger","K'Sante,Wukong,Ryze,Jhin,Senna","Dal,Forest,Bay,Smash,Baut","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT01_3302863,2023-02-06,2023,LCKC,Hanwha Life Esports Challengers,T1 Esports Academy,1,"Gnar,Maokai,Ryze,Jhin,Senna","K'Sante,Vi,Ahri,Sivir,Heimerdinger","Rooster,Guwon,Roamer,Lure,Duro","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3302900,2023-02-06,2023,LCKC,DN SOOPers Challengers,Nongshim Esports Academy,0,"Jax,Elise,Sylas,Varus,Nautilus","Renekton,Sejuani,Akali,Xayah,Braum","Lancer,Courage,Cleaver,Bull,Andil","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT01_3303014,2023-02-06,2023,LCKC,Nongshim Esports Academy,DN SOOPers Challengers,1,"K'Sante,Wukong,Sylas,Nilah,Nautilus","Gnar,Sejuani,Yone,Lucian,Nami","Mihile,Sounda,Calix,Jiwoo,Luon","Lancer,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT01_3303498,2023-02-07,2023,LCKC,HANJIN BRION Challengers,DRX Challengers,0,"Sion,Wukong,Azir,Jhin,Ashe","Camille,Sejuani,Sylas,Varus,Pyke","Frim,Raptor,Ivory,Gamin,Pollu","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT01_3303516,2023-02-07,2023,LCKC,Liiv SANDBOX Youth,Gen.G Global Academy,1,"K'Sante,Maokai,Taliyah,Xayah,Ashe","Renekton,Sylas,Sejuani,Samira,Amumu","DDahyuk,Vincenzo,Guti,Diable,PlanB","Zest,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT01_3303528,2023-02-07,2023,LCKC,Gen.G Global Academy,Liiv SANDBOX Youth,0,"K'Sante,Sejuani,Azir,Jhin,Leona","Fiora,Maokai,Sylas,Varus,Heimerdinger","Zest,Winner,Quid,Pdx,Lospa","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT01_3304452,2023-02-07,2023,LCKC,Gen.G Global Academy,Liiv SANDBOX Youth,1,"Renekton,Maokai,Jayce,Varus,Soraka","K'Sante,Wukong,Azir,Zeri,Heimerdinger","Zest,Winner,Quid,Pdx,Lospa","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT01_3305355,2023-02-07,2023,LCKC,DRX Challengers,HANJIN BRION Challengers,1,"Renekton,Maokai,Azir,Zeri,Lulu","Sion,Nidalee,Yone,Jhin,Heimerdinger","Clear,Sponge,SeTab,Pleata,Piero","Frim,Raptor,Ivory,Gamin,Pollu"
ESPORTSTMNT04_2663606,2023-02-08,2023,LFL,BK ROG Esports,GameWard,0,"K'Sante,Wukong,Viktor,Varus,Heimerdinger","Fiora,Vi,Ryze,Lucian,Nami","Howling,Pridestalkr,Czekolad,Trigger,Veignorem","Badlulu,Eckas,twohoyrz,Peco,Raxxo"
ESPORTSTMNT04_2663634,2023-02-08,2023,LFL,Vitality.Bee,Solary,0,"K'Sante,Bel'Veth,Cassiopeia,Lucian,Nami","Jayce,Vi,Ryze,Kai'Sa,Nautilus","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Melonik,Shlatan,Peng,TakeSet,Steeelback"
ESPORTSTMNT04_2665600,2023-02-08,2023,LFL,LDLC OL,Karmine Corp,1,"Sion,Vi,Akali,Varus,Heimerdinger","Olaf,Wukong,Viktor,Lucian,Nami","Kryze,White,Backlund,Jeskla,Zoelys","Cabochard,Skeanz,SAKEN,Kaori,whiteinn"
ESPORTSTMNT04_2665607,2023-02-08,2023,LFL,Team GO,Team BDS Academy,0,"Jax,Elise,Azir,Sivir,Ashe","K'Sante,Graves,Akali,Varus,Karma","Ragner,Lyncas,Toucouille,Jezu,kamilius","Agresivoo,MAXI,RKR,xMatty,Erdote"
ESPORTSTMNT04_2665636,2023-02-08,2023,LFL,Aegis,IziDream,1,"Gnar,Vi,Orianna,Draven,Leona","Fiora,Amumu,Ryze,Kalista,Braum","Lot,SkewMond,Eika,Shiganari,Hantera","Kio,Djoko,Milica,Bung,Twiizt"
ESPORTSTMNT01_3306427,2023-02-09,2023,LCKC,Liiv SANDBOX Youth,Hanwha Life Esports Challengers,1,"K'Sante,Maokai,Tristana,Varus,Heimerdinger","Jayce,Sejuani,Syndra,Jhin,Senna","DDahyuk,Vincenzo,Guti,Diable,PlanB","Rooster,Guwon,Roamer,Lure,Duro"
ESPORTSTMNT01_3306451,2023-02-09,2023,LCKC,DRX Challengers,T1 Esports Academy,0,"Gwen,Maokai,Yone,Lucian,Nami","K'Sante,Sejuani,Ryze,Aphelios,Nautilus","Clear,Sponge,SeTab,Pleata,Piero","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3306454,2023-02-09,2023,LCKC,KT Rolster Challengers,Nongshim Esports Academy,1,"Gragas,Viego,Syndra,Varus,Heimerdinger","Jax,Wukong,Viktor,Vayne,Jhin","Castle,HamBak,Feisty,Hype,Kice","Mihile,Sounda,Calix,Jiwoo,Luon"
ESPORTSTMNT01_3307381,2023-02-09,2023,LCKC,T1 Esports Academy,DRX Challengers,1,"Renekton,Sejuani,Taliyah,Aphelios,Nautilus","Ornn,Wukong,Ryze,Zeri,Lulu","Dal,Forest,Bay,Smash,Baut","Clear,Sponge,SeTab,Pleata,Piero"
ESPORTSTMNT01_3307389,2023-02-09,2023,LCKC,Hanwha Life Esports Challengers,Liiv SANDBOX Youth,1,"Gnar,Elise,Sion,Ziggs,Pyke","Ornn,Nidalee,Tristana,Caitlyn,Lux","Rooster,Guwon,Roamer,Lure,Duro","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT01_3307398,2023-02-09,2023,LCKC,Hanwha Life Esports Challengers,Liiv SANDBOX Youth,1,"Gnar,Maokai,Ryze,Jhin,Leona","K'Sante,Nidalee,Tristana,Varus,Karma","Rooster,Guwon,Roamer,Lure,Duro","DDahyuk,Vincenzo,Guti,Diable,PlanB"
ESPORTSTMNT01_3308319,2023-02-09,2023,LCKC,KT Rolster Challengers,Nongshim Esports Academy,1,"Gnar,Elise,Syndra,Xayah,Alistar","Renekton,Wukong,Ryze,Nilah,Rell","Castle,HamBak,Feisty,Hype,Kice","Mihile,Sounda,Callme,Jiwoo,Luon"
ESPORTSTMNT01_3308320,2023-02-09,2023,LCKC,DRX Challengers,T1 Esports Academy,1,"Gnar,Sejuani,Akali,Sivir,Ashe","K'Sante,Maokai,Azir,Ezreal,Varus","Clear,Sponge,SeTab,Pleata,Piero","Dal,Forest,Bay,Smash,Baut"
ESPORTSTMNT01_3308340,2023-02-09,2023,LCKC,Nongshim Esports Academy,KT Rolster Challengers,1,"K'Sante,Taliyah,Irelia,Samira,Rell","Gwen,Wukong,Zoe,Zeri,Leona","Mihile,Sounda,Calix,Jiwoo,Luon","Castle,HamBak,Feisty,Hype,Kice"
ESPORTSTMNT04_2663669,2023-02-09,2023,PRM,SK Gaming Prime,GamerLegion,1,"Sion,Vi,Akali,Lucian,Sona","Gnar,Sejuani,Orianna,Xayah,Nami","JNX,Lurox,FEBIVEN,Keduii,Prime","Tracyn,Ferret,ESCIK,Asza,Visdom"
ESPORTSTMNT04_2663683,2023-02-09,2023,LFL,Team GO,Solary,1,"K'Sante,Sejuani,Ryze,Sivir,Ashe","Gnar,Wukong,Karma,Varus,Leona","Ragner,Lyncas,Toucouille,Jezu,kamilius","Melonik,Shlatan,Peng,TakeSet,Steeelback"
ESPORTSTMNT04_2663691,2023-02-09,2023,PRM,MOUZ NXT,Berlin International Gaming,1,"Fiora,Sejuani,Azir,Caitlyn,Lux","K'Sante,Zac,Orianna,Jhin,Karma","Carlsen,Alexx,Sencux,Kynetic,Tore","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon"
ESPORTSTMNT04_2663708,2023-02-09,2023,PRM,FC Schalke 04 Esports,Eintracht Spandau,0,"K'Sante,Maokai,Tristana,Karma,Pyke","Renekton,Sejuani,Azir,Ezreal,Zoe","Sacre,Afroboi,Simpli,Mishi,Seal","Pride,Zanzarah,Special,Smiley,Lilipp"
ESPORTSTMNT04_2664666,2023-02-09,2023,LFL,BK ROG Esports,IziDream,1,"Renekton,Elise,Azir,Varus,Heimerdinger","Jax,Vi,Orianna,Sivir,Miss Fortune","Howling,Pridestalkr,Czekolad,Trigger,Veignorem","Kio,Djoko,Milica,Bung,Twiizt"
ESPORTSTMNT04_2664678,2023-02-09,2023,PRM,NNO Prime,E WIE EINFACH E-SPORTS,1,"Olaf,Amumu,Azir,Xayah,Nami","K'Sante,Sejuani,Ryze,Lucian,Lulu","Flamer,Lamabear,Matislaw,zamulek,DuaLL","Ventair,Obsess,Nite,Tazaku,Max1"
ESPORTSTMNT04_2664699,2023-02-09,2023,PRM,Unicorns of Love Sexy Edition,Eintracht Frankfurt,0,"K'Sante,Graves,Azir,Varus,Renata Glasc","Gangplank,Wukong,Syndra,Zeri,Leona","Venour,Peach,Mask,Sayna,Lekcyc","Vertigo,Don Arts,ZaZee,DizL,Vaunted"
ESPORTSTMNT04_2664715,2023-02-09,2023,LFL,Team BDS Academy,GameWard,0,"Jax,Elise,Kassadin,Zeri,Lulu","K'Sante,Vi,Ahri,Lucian,Nami","Agresivoo,MAXI,RKR,xMatty,Erdote","Badlulu,Eckas,twohoyrz,Peco,Raxxo"
ESPORTSTMNT04_2665696,2023-02-09,2023,LFL,Karmine Corp,Aegis,0,"Gnar,Maokai,Jayce,Ashe,Heimerdinger","K'Sante,Sejuani,Orianna,Lucian,Nami","Cabochard,Skeanz,SAKEN,Kaori,whiteinn","Lot,SkewMond,Eika,Shiganari,Hantera"
ESPORTSTMNT04_2665704,2023-02-09,2023,LFL,Vitality.Bee,LDLC OL,1,"Camille,Sejuani,Viktor,Sivir,Ashe","Sion,Maokai,Jayce,Varus,Tahm Kench","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Kryze,White,Backlund,Jeskla,Zoelys"
ESPORTSTMNT01_3307965,2023-02-10,2023,LCKC,Dplus Kia Challengers,DN SOOPers Challengers,1,"K'Sante,Wukong,Lissandra,Lucian,Nami","Jayce,Maokai,Yone,Draven,Amumu","Thanatos,Lucid,Pullbae,Rahel,Loopy","Lancer,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT01_3307967,2023-02-10,2023,LCKC,Gen.G Global Academy,HANJIN BRION Challengers,1,"Renekton,Elise,Tristana,Caitlyn,Lux","Sion,Nidalee,Sett,Varus,Heimerdinger","Casting,Winner,Quid,Pdx,Lospa","Frim,Raptor,Ivory,Gamin,Pollu"
ESPORTSTMNT01_3308923,2023-02-10,2023,LCKC,Dplus Kia Challengers,DN SOOPers Challengers,1,"Sion,Wukong,Swain,Lucian,Nami","Jayce,Maokai,Yone,Draven,Varus","Thanatos,Lucid,Pullbae,Rahel,Loopy","Lancer,Courage,Cleaver,Bull,Andil"
ESPORTSTMNT01_3308924,2023-02-10,2023,LCKC,HANJIN BRION Challengers,Gen.G Global Academy,0,"K'Sante,Sejuani,Yone,Jhin,Heimerdinger","Gwen,Vi,Azir,Varus,Ashe","Frim,Raptor,Ivory,Gamin,Pollu","Casting,Winner,Quid,Pdx,Lospa"
ESPORTSTMNT04_2664736,2023-02-10,2023,PRM,GamerLegion,Unicorns of Love Sexy Edition,0,"Jax,Wukong,Taliyah,Varus,Ashe","K'Sante,Viego,Sylas,Zeri,Leona","Tracyn,Ferret,ESCIK,Asza,Visdom","Venour,Peach,Mask,Fun K3y,Lekcyc"
ESPORTSTMNT04_2664750,2023-02-10,2023,PRM,SK Gaming Prime,NNO Prime,1,"Sion,Amumu,Azir,Kalista,Soraka","Gnar,Sejuani,Taliyah,Varus,Renata Glasc","JNX,Lurox,FEBIVEN,Keduii,Prime","Flamer,Lamabear,Matislaw,zamulek,DuaLL"
ESPORTSTMNT04_2665741,2023-02-10,2023,PRM,Berlin International Gaming,Eintracht Frankfurt,0,"Gnar,Wukong,Sylas,Caitlyn,Karma","Gangplank,Sejuani,Akali,Varus,Pyke","Vizicsacsi,Rulfchen,Kaymin,HARPOON,Leon","Vertigo,Don Arts,ZaZee,DizL,Vaunted"
ESPORTSTMNT04_2665746,2023-02-10,2023,PRM,Eintracht Spandau,E WIE EINFACH E-SPORTS,1,"Renekton,Nunu & Willump,Sylas,Varus,Pyke","Gnar,Elise,Cassiopeia,Ashe,Braum","Pride,Zanzarah,Special,Smiley,Lilipp","Ventair,Obsess,Nite,Tazaku,Max1"
ESPORTSTMNT04_2665758,2023-02-10,2023,PRM,FC Schalke 04 Esports,MOUZ NXT,1,"Sion,Graves,Kassadin,Xayah,Karma","Fiora,Amumu,Jayce,Zeri,Lulu","Sacre,Afroboi,Simpli,Mishi,Seal","Carlsen,Alexx,Sencux,Kynetic,Tore"
